Genes,1Y,4Y,8Y,23Y,30Y,36Y,40Y,Norm_Symbol
FAM134A,218127642.8359896,209172376.285272,233275117.04178065,327034495.4040188,24386236.11175889,250798582.69823128,215679426.6734153,FAM134A
FAM134C,28484232.286703866,9820800.082499193,9820800.082499193,9703634.035240544,9703634.035240544,9703634.035240544,9703634.035240544,FAM134C
FAM136A,43275362.67240652,10967776.730517853,216053880.8519439,11098683.02872121,205549351.19861832,280209138.2498709,217979950.98958957,FAM136A
FAM160A2,38185935.35901392,125485408.03933594,8684994.772874659,10313698.700901575,10313698.700901575,10313698.700901575,10313698.700901575,FAM160A2
FAM160B1,50212229.3273204,9565941.941859294,66615099.88099483,13775831.790549016,13775831.790549016,13775831.790549016,13775831.790549016,FAM160B1
FAM160B2,9768865.302563103,40547651.20560734,9768865.302563103,11327691.972947413,11327691.972947413,11327691.972947413,11327691.972947413,FAM160B2
FAM162A,1678964250.378283,1715437899.8978267,2843712043.590973,1689835061.43333,1941094373.7764547,1870410431.774923,2191903416.0592856,FAM162A
FAM169A,64350222.4292291,6492711.6948083965,6492711.6948083965,22789148.33810249,22789148.33810249,22789148.33810249,22789148.33810249,FAM169A
FAM171A1,124469789.11825398,122788255.46609406,130171914.98841734,225482244.5349213,19528915.721881825,105339603.20093971,73352978.46986136,FAM171A1
FAM171A2,104977939.47277468,65307197.38478769,80510293.00609559,204473409.87251288,17308362.969225626,108145544.62493452,17308362.969225626,FAM171A2
FAM171B,133595713.72776636,90201436.72027177,99474311.15424088,45956666.61695629,141765613.38134137,45956666.61695629,298149714.14750373,FAM171B
FAM175B,100492823.09133115,105444962.13572188,97672048.77443305,154697717.53079805,178004195.41524246,17807601.32282251,169078665.07894054,FAM175B
FAM177A1,111677372.82282996,110399811.584856,89853734.63180394,282441278.1054977,263014695.41810355,34329677.23962905,212496741.05347663,FAM177A1
FAM184B,167433021.75258234,261922376.39785317,7671702.167244183,387580176.18067366,298515453.0640412,320168320.2513778,186617531.64558545,FAM184B
FAM195B,35536397.59608851,186311666.12091056,6596991.168747388,24624587.192400876,24624587.192400876,24624587.192400876,312109921.68238044,FAM195B
FAM208A,116390725.743576,147368181.6263567,133811435.82592534,43984785.81456932,43984785.81456932,43984785.81456932,43984785.81456932,FAM208A
FAM210B,14312181.850910146,20844927.90505949,34243562.44371743,12735841.049891924,12735841.049891924,12735841.049891924,12735841.049891924,FAM210B
FAM213A,1370188226.2662518,1030190440.9939368,1766912377.686581,1553622062.5445426,1619795746.5126867,1494376979.0157738,1875905833.8154469,FAM213A
FAM213B,308067325.96322536,202931984.30564165,272988145.79630965,594662962.4993812,317888377.63583034,340990250.78191966,360314340.43863285,FAM213B
FAM21A,90516966.36617604,12175695.321642336,12175695.321642336,39581676.30849318,40527054.03029077,47360381.63280162,88795275.84049821,FAM21A
FAM3C,55017471.6392381,38456764.265391774,7491271.269990413,22716374.243271656,22716374.243271656,22716374.243271656,22716374.243271656,FAM3C
FAM45A,20885027.68989171,84410787.79441594,8191790.9402514165,214688474.0721676,88895992.72908251,20169525.555788394,20169525.555788394,FAM45A
FAM49A,1354991940.0882106,1256114746.6192565,1102992613.0558383,1311471506.828248,1147537314.2262466,1395387564.5375285,1250421582.5685205,FAM49A
FAM49B,5458454769.449621,5778318993.472347,5337533067.2988405,4638793148.10029,4775363488.860332,5227366717.536284,4814134521.368993,FAM49B
FAM50A,10007443.27774247,10007443.27774247,10007443.27774247,9657115.234525934,9657115.234525934,9657115.234525934,9657115.234525934,FAM50A
FAM63A,8989874.67058278,80836796.49471822,8989874.67058278,14853412.986251175,14853412.986251175,14853412.986251175,14853412.986251175,FAM63A
FAM69A,18505769.236763913,18505769.236763913,18505769.236763913,9746970.945744608,61465304.15127663,9746970.945744608,9746970.945744608,FAM69A
FAM73A,57872671.08808847,55459997.69603206,9279371.577615663,25310673.80911102,25310673.80911102,25310673.80911102,25310673.80911102,FAM73A
FAM81A,10023653.157204635,10023653.157204635,10023653.157204635,9729265.976489697,9729265.976489697,9729265.976489697,9729265.976489697,FAM81A
FAM96B,100287239.56575888,98888536.54513831,7471386.16892375,78292066.56977957,78292066.56977957,78292066.56977957,78292066.56977957,FAM96B
FAM98A,243757043.53323764,288338210.11045235,122528257.51051071,40282231.2495599,277427842.51855016,40282231.2495599,40282231.2495599,FAM98A
FAM98B,376615572.8555622,345670612.04367334,239908122.44500017,298912043.6366815,462022790.91264737,253260611.82236227,198230501.96333304,FAM98B
FARP1,689184648.1356003,472981402.57328606,312478647.57706624,625009175.8055217,253429525.58883688,274093519.33146566,328630443.0352822,FARP1
FARS2,10770403.76995568,10770403.76995568,10770403.76995568,51048441.6539034,10388546.393341614,42021971.50205767,52098896.04875106,FARS2
FARSA,2106122893.13475,1032330242.8660605,1117505233.2518058,1380962808.4910932,1247820785.244518,1819052897.929898,1340272428.2977676,FARSA
FARSB,4663280130.671646,3015531164.3783827,3560245126.3415046,4266255885.335885,3699514664.8383102,4346229422.487,4542886478.171594,FARSB
FASN,14253598730.234362,9657596691.969757,8460823400.81194,9869881737.160505,11092238129.704632,9300024436.58115,9932071588.349571,FASN
FAT1,10422864.894557057,10422864.894557057,10422864.894557057,10732126.194160778,10732126.194160778,10732126.194160778,10732126.194160778,FAT1
FAT2,9123303.53059494,9123303.53059494,9123303.53059494,13538322.458557395,13538322.458557395,13538322.458557395,13538322.458557395,FAT2
FAT3,165496471.55726993,169129650.53259706,206847372.26362333,29760692.40632141,29760692.40632141,29760692.40632141,29760692.40632141,FAT3
FAU,127255063.92434862,99417359.59059909,93536794.18054871,51405467.70887593,51405467.70887593,51405467.70887593,51405467.70887593,FAU
FBL,136295724.45633218,70606925.6078612,81613930.22962917,46728126.63631349,46728126.63631349,315180000.80791587,357056652.8760821,FBL
FBLL1,174357309.51275155,74414483.03254871,45143287.21802899,43863613.4244177,43863613.4244177,43863613.4244177,43863613.4244177,FBLL1
FBLN1,19645330.081966303,9414243.424781922,92218880.44572291,13663725.235991893,13663725.235991893,13663725.235991893,13663725.235991893,FBLN1
FBLN2,19134986.96219714,9561404.36289926,9561404.36289926,11614301.68568522,11614301.68568522,11614301.68568522,11614301.68568522,FBLN2
FBN1,9825766.279954087,9825766.279954087,9825766.279954087,11628636.183957402,11628636.183957402,11628636.183957402,11628636.183957402,FBN1
FBXL15,51968193.97939208,7724792.170496209,44138971.96015417,22742582.232228965,22742582.232228965,22742582.232228965,22742582.232228965,FBXL15
FBXL16,1857310378.9629622,2172417889.6093426,2623281542.199432,2016564612.3006926,1671521335.6880836,1960865177.6571574,1700151379.2060475,FBXL16
FBXL18,848197183.1681877,679477110.0842223,616505589.859491,566119635.9248204,464101508.67358553,521604034.84180224,600604829.2712985,FBXL18
FBXL20,26012791.556188505,9593073.403899053,9593073.403899053,11569608.391871093,11569608.391871093,11569608.391871093,11569608.391871093,FBXL20
FBXO2,4691473881.47259,6557492090.100839,7474358759.771178,6107876744.3107395,7121083017.51399,6984046777.34912,7522811564.33314,FBXO2
FBXO21,9529599.35848141,9529599.35848141,9529599.35848141,10615633.07242629,10615633.07242629,10615633.07242629,10615633.07242629,FBXO21
FBXO22,10229793.51005122,10229793.51005122,10229793.51005122,10851974.070603916,10851974.070603916,10851974.070603916,10851974.070603916,FBXO22
FBXO3,40433959.24380469,10328082.53362346,10328082.53362346,10855873.56280781,10855873.56280781,10855873.56280781,10855873.56280781,FBXO3
FBXO41,687006443.2331703,222040235.76541623,197064317.0212294,328585060.4646346,289836602.8313917,384799984.08169854,404294127.11380064,FBXO41
FBXO44,195492899.5436009,96583989.16408037,69082672.38326341,40166779.27076303,175457888.80067897,133576723.63495111,227855838.72341612,FBXO44
FBXO7,10447026.57357493,10447026.57357493,10447026.57357493,10697084.074838957,38889015.665891744,10697084.074838957,10697084.074838957,FBXO7
FBXW9,22454205.302295312,9628522.404587386,9628522.404587386,10749753.354853498,10749753.354853498,10749753.354853498,10749753.354853498,FBXW9
FCGR1A;FCGR1B,11444099.015258055,11444099.015258055,11444099.015258055,10213114.355530152,10213114.355530152,10213114.355530152,10213114.355530152,FCGR1A
FCRL1,9865824.905063948,9865824.905063948,9865824.905063948,157728700.225937,11941387.840981033,11941387.840981033,11941387.840981033,FCRL1
FDPS,1838765700.8307946,1233667355.3034842,950077147.0680081,1678633820.6099794,1697844974.900489,1744964199.5068407,1485006400.150261,FDPS
FDX1,11008464.32640414,11008464.32640414,11008464.32640414,10194270.17376924,59794556.27351795,10194270.17376924,10194270.17376924,FDX1
FDX1L;FDX1L,25019286.403552186,70726314.323649,85413161.1012019,15367931.055464033,15367931.055464033,291542968.0504147,15367931.055464033,FDX1L
FDXR,178784547.7092391,716185873.7255464,474098975.24330866,276691184.9761651,279074350.90811735,145397410.06797016,44048540.96494539,FDXR
FECH,1439370977.9294493,1131250446.949124,1710377504.8738847,1392425829.340075,1347731133.8728619,1548908790.4316366,1837459026.3676648,FECH
FEN1,9684446.927803947,9684446.927803947,9684446.927803947,12006886.856447667,12006886.856447667,12006886.856447667,12006886.856447667,FEN1
FER,10225528.66725963,10225528.66725963,10225528.66725963,9698419.299829103,9698419.299829103,9698419.299829103,9698419.299829103,FER
FERMT2,737629563.0596514,708622790.2352186,599191350.8166037,471761354.5018032,625930421.2589724,567312336.7281035,495210917.1077383,FERMT2
FEZ1,10055611.475176627,10055611.475176627,10055611.475176627,10085177.34123937,10085177.34123937,10085177.34123937,10085177.34123937,FEZ1
FGA,145229988.57656038,357974928.07608503,2964574490.620689,189062804.1528826,2160450857.9006953,1305815199.732118,1587117290.8801744,FGA
FGB,871381173.3707128,420948971.4517192,5720112924.897825,150092852.29066637,3226065554.346764,1888329659.3242273,2770544489.7051125,FGB
FGD4,26589176.42668967,10207062.656152852,10207062.656152852,9647943.539963288,9647943.539963288,9647943.539963288,9647943.539963288,FGD4
FGF1,214820823.40741196,456733989.8227467,332511601.45385045,367029744.8484547,665646481.7486048,358505835.33952504,459648006.48368984,FGF1
FGF12,1163482599.1871939,784065820.6347817,322576040.4950878,906302054.2953312,56556315.57418347,879869920.4370071,958467055.7895398,FGF12
FGF2,14706198.105295295,10110561.096481618,10110561.096481618,10020745.997032842,10020745.997032842,10020745.997032842,10020745.997032842,FGF2
FGFR1,10200127.358868353,10200127.358868353,10200127.358868353,9629030.763004452,9629030.763004452,9629030.763004452,9629030.763004452,FGFR1
FGFR1OP2,10047302.513561787,10047302.513561787,69012864.11315414,11514520.807004945,11514520.807004945,11514520.807004945,184965029.29797933,FGFR1OP2
FGFR4,9939049.041193023,9939049.041193023,9939049.041193023,10393776.647344043,10393776.647344043,10393776.647344043,10393776.647344043,FGFR4
FGG,727330407.7529142,573423974.1402862,7224581262.440508,55989570.07408098,3931640346.9587436,2176399031.6384144,3559392887.6339116,FGG
FH,9099288437.311115,7657936160.83521,11381202956.152306,9453618902.653955,10290332171.577023,11621036201.778612,11481838287.90743,FH
FHIT,163769029.86140433,159582219.93002686,204531212.71631867,609944830.2775921,49044099.7539945,522843571.95482236,513218913.4765796,FHIT
FHL1,3681083035.564945,3551849893.020252,3518832628.270235,4270463953.619629,4583356063.058336,3257777976.3392296,4393753244.882955,FHL1
FHL2,9920545.961058617,9920545.961058617,9920545.961058617,9999079.924721198,9999079.924721198,9999079.924721198,9999079.924721198,FHL2
FIBP,166130746.3260586,182359801.8789968,96326111.23241831,303369993.1795317,245036050.17240027,244935241.5022072,310763298.72631335,FIBP
FIS1,1080696847.899195,1216277544.043598,1290823499.33814,841767649.5206407,238581533.9308897,970065142.5101004,845754169.4958223,FIS1
FKBP10,10448579.534253223,10448579.534253223,10448579.534253223,10687164.676412227,10687164.676412227,10687164.676412227,10687164.676412227,FKBP10
FKBP15,68891721.51578848,94266679.49360897,60028766.4646957,212127117.95359328,59241257.11640976,15573687.60974955,15573687.60974955,FKBP15
FKBP1A,5298377144.673974,6230602329.0230255,4772567067.248242,8377015150.5131645,6239707842.64318,5595714335.531211,9000573786.680775,FKBP1A
FKBP1B,10088695.569057466,10088695.569057466,10088695.569057466,11136874.472304856,11136874.472304856,11136874.472304856,11136874.472304856,FKBP1B
FKBP2,1868977899.0051973,1537091081.1044528,1678614209.1004052,1055152594.8473864,1212889292.282174,1050872618.4442863,1097547381.3437457,FKBP2
FKBP3,1304403961.3599064,1049627650.0951213,1031825899.8621569,1234889872.4055145,1338338373.0499015,1277153462.3957932,998202980.7826643,FKBP3
FKBP4,2137605818.5795689,2545309400.667271,2029873623.4314907,2987472282.98415,2005862331.770464,2408117869.4908032,2933718360.077706,FKBP4
FKBP8,522076196.8311546,363749462.6235388,368299114.76816154,394698726.0077669,371205044.63472754,587470548.4685142,384434455.749021,FKBP8
FLAD1,43721604.16231471,51780377.72728545,60500892.56322883,18402131.563258853,18402131.563258853,18402131.563258853,18402131.563258853,FLAD1
FLII,683436603.6085435,286510258.17277014,327653450.1628176,629006287.5836284,606609609.5989044,398181414.26863104,298643294.9894416,FLII
FLJ22184,239122370.79789987,157130981.10826725,137337668.06948832,205165109.71619472,14965212.533528024,14965212.533528024,164540701.06893942,FLJ22184
FLNA,2457988416.4889827,1835930425.7776852,2865242441.26352,1880374564.8032808,2131397651.4487612,1940705535.9209614,1964930725.32945,FLNA
FLNB,153545409.58687147,148492683.2897883,83344150.66823223,45005585.34182331,227000445.49000517,114768041.38588956,96939040.03728859,FLNB
FLNC,53325778.13677999,10134279.555660902,10134279.555660902,12195220.76856752,147060114.30544034,12195220.76856752,12195220.76856752,FLNC
FLOT1,3689804958.1038985,4079787042.5418773,5158519446.7752495,5263507716.94146,4087678374.1139174,4059541398.276449,5556510467.245815,FLOT1
FLOT2,2730475511.925487,3686894522.8824797,4250614552.0312147,3843709512.262306,2736987941.380357,3608464467.806965,4299071570.827445,FLOT2
FLYWCH1;FLYWCH2,10020030.887990396,10020030.887990396,10020030.887990396,11253575.374192784,11253575.374192784,11253575.374192784,11253575.374192784,FLYWCH1
FMN2,181215610.60996512,106987550.40652208,240723334.76521343,456533774.61607885,367015486.814752,34656747.835061915,252821241.94428185,FMN2
FMNL2,1015637685.008514,1597764293.097531,851682698.5705023,831029094.1370777,1228477832.8448243,900711889.4617406,882821217.6262963,FMNL2
FMOD,9664538.489397373,9664538.489397373,91519551.91008046,11922261.34879298,11922261.34879298,11922261.34879298,11922261.34879298,FMOD
FMR1,66667351.39845969,29895673.506772146,50795621.26386532,66645548.54583043,66645548.54583043,66645548.54583043,66645548.54583043,FMR1
FN1,60507609.10800362,25218647.068184234,117863434.436072,14201856.06875199,206399352.2517137,254834437.98233405,44609149.85564226,FN1
FN3K,904215776.1645252,1313673185.9584339,1198211712.7853036,1134893944.9291553,1180265439.4691846,1256739419.539009,1343541082.7098405,FN3K
FN3KRP,136350198.9777138,438241442.0756152,203185303.3131866,59700682.23533101,1780107054.554386,59700682.23533101,59700682.23533101,FN3KRP
FNBP1,14793957.090244265,147238587.13080162,67145540.09687242,177039150.12619132,171637328.41770336,27667082.72260433,175001599.7338281,FNBP1
FNBP1L,110091066.04548316,70635122.35676822,83137286.6421572,17937791.3891272,17937791.3891272,17937791.3891272,17937791.3891272,FNBP1L
FNTA,263732641.15785345,211827711.30502456,172185704.15700454,182893033.47184625,122135336.53169374,32251857.00493122,141059725.8965197,FNTA
FNTB,24927247.61916643,65445656.48955459,60005688.14519537,21377474.019538626,21377474.019538626,21377474.019538626,21377474.019538626,FNTB
FO538757.2;WASH1,9961968.625053987,9961968.625053987,9961968.625053987,111461888.05376416,11618030.979800886,11618030.979800886,11618030.979800886,FO538757.2
FOLH1,62004746.80408378,483866179.4417967,92641188.51876312,118839533.41004065,227957540.1336345,98404630.62497358,131770164.74133044,FOLH1
FOXK1;AP5Z1,61341766.04856991,57986820.28426929,38752181.36325245,21435139.40392274,207369498.17557535,21435139.40392274,21435139.40392274,FOXK1
FOXRED1,10235464.66616144,10235464.66616144,10235464.66616144,9725650.04204726,9725650.04204726,9725650.04204726,9725650.04204726,FOXRED1
FRMD4B;FRMD4A,51975138.36416641,9166256.129127556,9166256.129127556,14772572.817600647,14772572.817600647,14772572.817600647,14772572.817600647,FRMD4B
FRMD5,10249798.75220318,10249798.75220318,10249798.75220318,9765022.218911953,9765022.218911953,9765022.218911953,9765022.218911953,FRMD5
FRMPD3,73108199.25027168,102112327.68630184,80052541.60847181,20694400.001571376,20694400.001571376,20694400.001571376,20694400.001571376,FRMPD3
FRRS1L,228195556.53283805,145079504.3546364,223184163.7138925,47746726.20839988,810184905.291211,47746726.20839988,770169256.621989,FRRS1L
FRY,118619093.65448716,122521204.05328616,95333761.55841516,230196899.62595612,82175598.98973341,105423972.71431844,100577274.57264952,FRY
FSCN1,32260873074.25875,30607982508.665993,24593604353.56884,29939850518.59225,28562747062.668926,29230159272.81484,25806113342.63116,FSCN1
FSD1,1630272652.1007807,1813780781.1725304,1087523967.3191204,1199775271.845949,719956901.1556487,1048206639.1078588,771869524.9518635,FSD1
FSD1L,1692741268.5119574,1069091436.6720864,785681184.3529012,779828829.7048657,1071611041.8072194,706462594.2688277,615385534.8817701,FSD1L
FTH1,338243789.57440865,2134738481.531622,1157581252.2551427,694307185.2357378,7820694513.284687,878347501.5732367,1184199632.3126495,FTH1
FTL,56760432.53122513,619206447.5018601,596561578.6017804,12621839.9341546,3671674669.8173156,123901724.1992406,454448156.69108313,FTL
FTO,114083151.79436211,6571667.600457815,122454070.07745412,126062663.37638342,21320130.71263326,21320130.71263326,114513022.01147316,FTO
FUBP1,600029167.622959,429057366.7095023,375278682.28088224,773899335.2188681,757681844.4106648,844790589.273738,830780053.0135304,FUBP1
FUBP3,33578330.70443358,109939006.11965518,9928257.787366724,12377761.264421126,177055388.41664284,12377761.264421126,12377761.264421126,FUBP3
FUCA1,18524906.764027435,9450917.506730063,9450917.506730063,13301569.170515765,13301569.170515765,13301569.170515765,13301569.170515765,FUCA1
FUK,20567845.41729551,57294403.66021966,8275323.231809893,21044159.311709728,21044159.311709728,21044159.311709728,21044159.311709728,FUK
FUNDC1,66019482.32533646,7065777.256560729,68049967.15142564,23052232.142518554,23052232.142518554,23052232.142518554,23052232.142518554,FUNDC1
FUNDC2,87185140.29751977,104586205.37657504,115340196.19090624,37725977.66567426,211769630.5731048,37725977.66567426,37725977.66567426,FUNDC2
FUS,778666193.2022363,506198398.2522833,528951457.1999839,889293285.4165248,962054596.9328014,853698538.4481354,627509523.725846,FUS
FXN,12991856.722095713,12991856.722095713,12991856.722095713,108991269.18549503,9450628.232806368,85755279.68616162,94748037.81296556,FXN
FXR1,130016049.15814222,26248009.544532117,21483508.64236553,294307025.22211653,207050922.78152183,39564629.858525135,39564629.858525135,FXR1
FXR2,82647990.63000955,39474429.05182257,23279408.427602146,36370066.42202856,36370066.42202856,36370066.42202856,36370066.42202856,FXR2
FXYD6,942576780.6826947,782174298.7721301,908116929.3888113,1019014139.0929637,1134511704.0774374,916182733.1911496,1048296714.1075993,FXYD6
FXYD7,21838939.07343079,1992610962.5341413,21838939.07343079,337499720.80562305,7280974.859877842,231814390.361684,7280974.859877842,FXYD7
FYN,1436418194.788187,1593247473.9848266,530203544.33086354,1156932839.8121018,1527318701.9278586,1465987624.447859,1133006097.727711,FYN
G3BP1,63259615.64703677,45135141.19612557,54496709.41747475,114141140.3129661,20077035.54126697,20077035.54126697,20077035.54126697,G3BP1
G3BP2,352500571.26597714,171533816.0053758,179418395.43588325,628232650.5046303,565227957.8499599,607968990.0550655,575006659.57163,G3BP2
G6PD,1332110374.0158918,1522443246.791956,1676413230.9195325,1447570302.841065,1670014029.8999505,1251375842.5712824,1357064533.5637474,G6PD
GAA,27376443.62290588,70509516.34902214,91460449.8635275,24906349.79987661,24906349.79987661,24906349.79987661,189756024.78165272,GAA
GAB1,34028787.819992125,148519028.18028113,109354746.7102806,16342708.72597134,16342708.72597134,16342708.72597134,16342708.72597134,GAB1
GABARAP,20739193.66436196,59453815.84596076,45702122.767101295,19570832.108883813,19570832.108883813,19570832.108883813,19570832.108883813,GABARAP
GABARAPL1,105606527.89951162,55233197.77296538,54837419.502561,68796201.84105775,68796201.84105775,68796201.84105775,68796201.84105775,GABARAPL1
GABARAPL2,2166493306.2714095,1588751631.711117,1329097886.1949065,1865352388.5912497,2060748930.3908195,2126839849.1580863,1963459745.1833837,GABARAPL2
GABBR1,1022824523.302884,460092727.28652686,572280905.6963964,631812467.4292929,700101340.651067,808161112.1080456,514946036.7808912,GABBR1
GABBR2,418349460.82797503,169697356.75508857,201405070.73492688,471714672.15738726,256625738.87616503,516647408.8420767,475540339.936994,GABBR2
GABRA1,346389875.8589298,220807169.95049497,259337576.70166212,382640046.19940734,324293520.27502555,41771004.49907498,594713613.7974074,GABRA1
GABRA2,106625089.92521907,49764587.39208901,80116677.13657042,20252875.51916773,20252875.51916773,20252875.51916773,20252875.51916773,GABRA2
GABRA5,60280669.81108611,9439782.47983959,51229220.35441953,13898402.750754206,13898402.750754206,13898402.750754206,1527460919.4466553,GABRA5
GABRA6,10363550.445223464,10363550.445223464,10363550.445223464,10906367.10708394,10906367.10708394,10906367.10708394,10906367.10708394,GABRA6
GABRB2,568869916.8059517,297315865.95424134,279610365.6915813,623081276.9791393,459691587.2904033,446809455.29872763,670342559.8550607,GABRB2
GABRB3,114481852.84534895,45494935.84045418,52536021.48650496,27086199.68197305,27086199.68197305,27086199.68197305,27086199.68197305,GABRB3
GABRD,9562075.412701257,36523642.426265664,43021978.75772279,10477014.1196337,10477014.1196337,10477014.1196337,10477014.1196337,GABRD
GABRG2,220621672.4305608,88677230.47990611,119817652.49386992,182082018.84203967,43229024.27933296,43229024.27933296,43229024.27933296,GABRG2
GAD1,202542156.18588984,183079073.9020164,257087838.5614404,352527637.4772094,452204637.335556,474988182.6083853,310348606.93238443,GAD1
GAD2,1035746417.2379137,2219878971.887064,1902587821.9705923,2129767142.1685781,1548895623.3473294,1561440891.0806205,1927345688.721881,GAD2
GAK,179275839.37142816,112816729.05989522,100104260.49591452,48922018.10295826,48922018.10295826,234070642.9148489,48922018.10295826,GAK
GALC,91584563.57974523,86425013.31028788,25964762.84961053,25607762.578015294,336982865.6175226,25607762.578015294,181671597.7905216,GALC
GALE,9618227.180430967,9618227.180430967,9618227.180430967,12919105.060207695,12919105.060207695,12919105.060207695,12919105.060207695,GALE
GALK1,9194253.7273741,148842324.51192012,134328077.5672052,14458618.099368358,14458618.099368358,14458618.099368358,156050328.05756155,GALK1
GALM,9617587.449699184,9617587.449699184,9617587.449699184,12870333.33045713,12870333.33045713,12870333.33045713,12870333.33045713,GALM
GALNT16,9537579.084557988,9537579.084557988,9537579.084557988,17804055.68757091,17804055.68757091,17804055.68757091,17804055.68757091,GALNT16
GALNT8,57681242.65115895,71029057.66969545,62776117.19871363,64424024.25619784,64424024.25619784,64424024.25619784,64424024.25619784,GALNT8
GAMT,573619330.270894,1470332546.3287432,682551631.2072023,669308336.4280344,1068703743.6035618,559432180.2488155,769798804.3256181,GAMT
GAN,26531406.87929797,89827029.06852044,9236731.861139927,15200584.683374176,15200584.683374176,15200584.683374176,15200584.683374176,GAN
GANAB,6017445560.133129,4375459654.22445,4005209379.165576,4792603922.892452,5124347327.66865,5817097851.71628,6324428973.581737,GANAB
GAP43,42686713185.38169,32154140913.524036,32539540106.669033,52386389010.90991,59756598892.58952,43785435766.37952,44618910025.4514,GAP43
GAPDH,183328518028.3674,247517014890.4157,233058239386.91275,297083530999.099,207737060395.57272,290006483521.88586,271647217571.25256,GAPDH
GAPDHS,10100834.971105337,10100834.971105337,10100834.971105337,9360908.901585653,9360908.901585653,9360908.901585653,9360908.901585653,GAPDHS
GAPVD1,80575389.64633833,118763207.82804684,128708567.19572286,178473858.36120003,271263311.07199407,255288083.02825397,194456333.6733235,GAPVD1
GARS,3885022292.026934,3654869757.994461,3880608269.352229,4354569630.454328,3829833981.010347,4372829467.803446,3977748426.362407,GARS
GART,1190816350.7890422,748142417.0246947,593473358.640816,707592453.018577,326116060.13777405,664261396.9826133,756639820.077782,GART
GAS7,618547461.1335133,605288645.7264965,625743338.6162032,1062250782.0552773,776407379.2068943,876492501.0891571,951671590.8178047,GAS7
GATC,150882239.17192253,145954299.43460548,92508458.62368669,98036498.95837653,98036498.95837653,98036498.95837653,98036498.95837653,GATC
GATM,173311157.01701796,186355823.96084565,211987022.47940496,252366127.72153834,308183170.25310814,269007204.5305245,221213227.165991,GATM
GATSL2,542656567.592513,323872350.81399715,225113947.6350288,332063971.8977395,305246285.5847998,295321890.03017205,321729663.4755287,GATSL2
GBA,58779211.96206011,78503288.93257603,29269758.624299373,34447734.44113373,34447734.44113373,85369810.6384412,34447734.44113373,GBA
GBA2,19618387.13570655,9562724.611691907,9562724.611691907,13366541.074993325,13366541.074993325,13366541.074993325,13366541.074993325,GBA2
GBAS,3491661110.97797,3962136247.4054775,4741593924.925437,4039110381.4431305,5032131717.85462,4296063608.475307,4840603411.017686,GBAS
GBE1,602785761.6755383,363306893.0968964,1096366205.1520026,346977808.5744858,438009050.96053815,558750598.0749905,397224052.2361192,GBE1
GBF1,41909733.393326506,7372620.235135352,44266964.50953862,19351541.889957685,19351541.889957685,19351541.889957685,19351541.889957685,GBF1
GBP3;GBP1,16480721.881194364,9603151.19533042,9603151.19533042,13527465.774235435,13527465.774235435,13527465.774235435,13527465.774235435,GBP3
GC,38944400.05070457,28307444.98213207,135344228.64639542,22873788.95115111,408634848.37123454,321426302.2411142,321019200.5762513,GC
GCA,269030648.18941534,258654671.08045787,176184710.10821655,248240231.2805845,385125544.99510217,245344291.74114776,238752375.03233388,GCA
GCDH,775762833.2672749,371293545.2479065,1624584236.436906,534465334.9252463,607892136.4649894,606353834.1725444,731525851.2822124,GCDH
GCHFR,10380275.09715875,10380275.09715875,10380275.09715875,10837240.077380093,10837240.077380093,10837240.077380093,10837240.077380093,GCHFR
GCLC,1295043461.8534253,2306072316.5843463,1666429629.6397913,1316511186.2197988,1576836342.5393202,1261690765.1919565,1274864187.7112,GCLC
GCLM,12000589.824955896,12000589.824955896,12000589.824955896,9828467.956881924,76835935.28715935,9828467.956881924,9828467.956881924,GCLM
GCN1L1,92289116.50444056,50884491.04608698,45106581.83270158,53726823.57890335,53726823.57890335,53726823.57890335,53726823.57890335,GCN1L1
GCSH,1007556719.2242423,970388782.4323143,1027132534.8605477,980960794.2127061,654430105.9412228,1172087720.131427,790401823.460469,GCSH
GDA,12402012389.001123,11152318395.13646,9900276325.244759,21090551804.992355,19036850494.697475,13697654661.687729,14487271108.687359,GDA
GDAP1,5006110223.689079,5345661734.708824,7606979316.449329,6830808443.868248,6694193762.55264,7253520328.0428095,7483996135.981966,GDAP1
GDAP1L1,1315485251.4176211,753024255.5159423,807441304.7031214,1027616486.2013711,718564459.8105155,1306267489.4263036,1065033653.108444,GDAP1L1
GDI1,47188313762.88557,47612813683.031364,39233429613.638695,47407735849.13198,55246806116.1345,46311328993.91897,44936677316.24334,GDI1
GDI2,40597006733.574425,38797337375.66493,30082556718.14185,34761825441.20938,40979702789.43388,33727195218.353542,34640763538.16783,GDI2
GDPD1,611251451.3248793,332653626.2939308,165182723.34887648,285811520.39222103,372613872.204459,334044771.7114621,269942182.9584831,GDPD1
GDPGP1,44741827.34797205,9764536.12324285,9764536.12324285,12866008.962639865,12866008.962639865,57365076.26479884,12866008.962639865,GDPGP1
GEMIN5,26164831.90345012,316170804.93701035,335572237.13492554,744397600.7553357,770001358.5153241,779940520.3780093,847322383.0993679,GEMIN5
GET4,205268039.84494957,153985580.68203583,118633660.58779238,188151447.53738564,184032481.66903412,177588615.35992107,34871060.72828322,GET4
GFAP,198126447270.5385,196457012457.95386,129706869983.94955,68738902987.79471,256823146274.23004,64293414185.945015,62713980554.401924,GFAP
